"","R10.0_45.0","R12.5_45.0","R10.0_42.5","R12.5_42.5"
"1998-07-30 12:00:00",46,47,50,44
"1998-07-30 18:00:00",46,43,63,48
"1998-07-31 00:00:00",63,61,72,65
"1998-07-31 06:00:00",67,62,72,67
"1998-07-31 12:00:00",52,47,58,47
"1998-07-31 18:00:00",53,47,61,45
"1998-08-01 00:00:00",65,60,62,53
"1998-08-01 06:00:00",73,64,61,49
"1998-08-01 12:00:00",63,49,47,32
"1998-08-01 18:00:00",49,36,47,31
"1998-08-02 00:00:00",63,49,66,47
"1998-08-02 06:00:00",70,60,65,50
"1998-08-02 12:00:00",50,40,50,37
"1998-08-02 18:00:00",47,36,54,37
"1998-08-03 00:00:00",60,46,51,39
"1998-08-03 06:00:00",70,52,57,43
"1998-08-03 12:00:00",62,44,46,32
"1998-08-03 18:00:00",54,36,48,30
"1998-08-04 00:00:00",70,49,57,35
"1998-08-04 06:00:00",66,55,61,42
"1998-08-04 12:00:00",46,40,50,33
"1998-08-04 18:00:00",41,35,52,37
"1998-08-05 00:00:00",72,68,69,58
"1998-08-05 06:00:00",85,85,74,69
"1998-08-05 12:00:00",76,75,66,54
"1998-08-05 18:00:00",73,70,68,55
"1998-08-06 00:00:00",77,70,77,71
"1998-08-06 06:00:00",73,60,76,63
"1998-08-06 12:00:00",50,41,55,47
"1998-08-06 18:00:00",47,44,53,50
"1998-08-07 00:00:00",68,61,59,53
"1998-08-07 06:00:00",70,62,61,56
"1998-08-07 12:00:00",54,51,53,46
"1998-08-07 18:00:00",47,46,42,40
"1998-08-08 00:00:00",60,62,56,58
"1998-08-08 06:00:00",63,64,66,68
"1998-08-08 12:00:00",47,44,48,51
"1998-08-08 18:00:00",40,39,41,46
"1998-08-09 00:00:00",49,49,48,51
"1998-08-09 06:00:00",51,47,49,54
"1998-08-09 12:00:00",41,37,43,42
"1998-08-09 18:00:00",37,33,52,42
"1998-08-10 00:00:00",46,44,60,52
"1998-08-10 06:00:00",46,50,53,48
"1998-08-10 12:00:00",41,38,45,34
"1998-08-10 18:00:00",36,33,45,30
"1998-08-11 00:00:00",42,44,46,36
"1998-08-11 06:00:00",45,50,44,39
"1998-08-11 12:00:00",35,38,36,30
"1998-08-11 18:00:00",33,35,44,31
"1998-08-12 00:00:00",42,48,51,44
"1998-08-12 06:00:00",54,58,52,51
"1998-08-12 12:00:00",38,36,41,34
"1998-08-12 18:00:00",34,34,46,34
"1998-08-13 00:00:00",42,43,46,42
"1998-08-13 06:00:00",48,46,45,43
"1998-08-13 12:00:00",34,30,39,34
"1998-08-13 18:00:00",34,26,47,35
"1998-08-14 00:00:00",51,46,63,52
"1998-08-14 06:00:00",63,62,63,56
"1998-08-14 12:00:00",44,45,52,41
"1998-08-14 18:00:00",41,39,55,39
"1998-08-15 00:00:00",57,54,66,56
"1998-08-15 06:00:00",64,64,64,58
"1998-08-15 12:00:00",46,45,51,40
"1998-08-15 18:00:00",42,40,53,40
"1998-08-16 00:00:00",55,57,62,55
"1998-08-16 06:00:00",56,63,64,59
"1998-08-16 12:00:00",40,44,45,38
"1998-08-16 18:00:00",36,35,49,37
"1998-08-17 00:00:00",45,40,53,47
"1998-08-17 06:00:00",48,47,50,47
"1998-08-17 12:00:00",41,37,42,33
"1998-08-17 18:00:00",39,33,49,34
"1998-08-18 00:00:00",50,41,63,49
"1998-08-18 06:00:00",54,46,63,54
"1998-08-18 12:00:00",63,43,52,35
"1998-08-18 18:00:00",80,47,64,41
"1998-08-19 00:00:00",90,63,80,63
"1998-08-19 06:00:00",93,78,83,67
"1998-08-19 12:00:00",84,67,65,49
"1998-08-19 18:00:00",77,64,61,46
"1998-08-20 00:00:00",92,80,70,62
"1998-08-20 06:00:00",86,79,72,64
"1998-08-20 12:00:00",89,82,62,49
"1998-08-20 18:00:00",90,96,77,71
"1998-08-21 00:00:00",80,85,82,85
"1998-08-21 06:00:00",87,85,79,89
"1998-08-21 12:00:00",76,76,67,63
"1998-08-21 18:00:00",63,65,66,57
"1998-08-22 00:00:00",75,77,77,77
"1998-08-22 06:00:00",67,73,70,72
"1998-08-22 12:00:00",45,53,58,54
"1998-08-22 18:00:00",42,51,58,57
"1998-08-23 00:00:00",64,76,66,72
"1998-08-23 06:00:00",58,66,64,69
"1998-08-23 12:00:00",42,54,54,53
"1998-08-23 18:00:00",41,53,52,56
"1998-08-24 00:00:00",62,76,71,79
"1998-08-24 06:00:00",84,84,80,82
"1998-08-24 12:00:00",55,64,67,66
"1998-08-24 18:00:00",43,58,51,57
"1998-08-25 00:00:00",55,70,67,73
"1998-08-25 06:00:00",54,61,62,69
"1998-08-25 12:00:00",43,52,54,55
"1998-08-25 18:00:00",38,48,51,57
"1998-08-26 00:00:00",64,66,67,74
"1998-08-26 06:00:00",76,75,79,81
"1998-08-26 12:00:00",52,53,59,54
"1998-08-26 18:00:00",48,49,61,53
"1998-08-27 00:00:00",62,65,71,72
"1998-08-27 06:00:00",60,65,61,72
"1998-08-27 12:00:00",48,49,56,53
"1998-08-27 18:00:00",41,52,52,54
"1998-08-28 00:00:00",70,96,68,82
"1998-08-28 06:00:00",74,83,68,78
"1998-08-28 12:00:00",63,75,73,74
"1998-08-28 18:00:00",47,56,69,73
"1998-08-29 00:00:00",60,65,75,89
"1998-08-29 06:00:00",64,61,75,84
"1998-08-29 12:00:00",42,38,54,54
"1998-08-29 18:00:00",37,38,43,43
"1998-08-30 00:00:00",59,55,58,61
"1998-08-30 06:00:00",66,62,67,70
"1998-08-30 12:00:00",46,42,50,43
"1998-08-30 18:00:00",41,39,49,39
"1998-08-31 00:00:00",49,47,56,48
"1998-08-31 06:00:00",58,55,60,57
"1998-08-31 12:00:00",44,42,53,40
"1998-08-31 18:00:00",48,45,57,42
"1998-09-01 00:00:00",66,59,63,54
"1998-09-01 06:00:00",78,66,68,60
"1998-09-01 12:00:00",54,52,49,40
"1998-09-01 18:00:00",54,53,57,47
"1998-09-02 00:00:00",66,62,61,54
"1998-09-02 06:00:00",72,71,68,61
"1998-09-02 12:00:00",47,54,56,48
"1998-09-02 18:00:00",48,54,65,55
"1998-09-03 00:00:00",65,74,77,72
"1998-09-03 06:00:00",79,87,79,80
"1998-09-03 12:00:00",55,56,65,63
"1998-09-03 18:00:00",60,63,70,68
"1998-09-04 00:00:00",65,77,74,83
"1998-09-04 06:00:00",75,88,77,88
"1998-09-04 12:00:00",71,87,67,64
"1998-09-04 18:00:00",81,90,72,67
"1998-09-05 00:00:00",100,100,89,86
"1998-09-05 06:00:00",94,96,87,89
"1998-09-05 12:00:00",80,91,63,65
"1998-09-05 18:00:00",67,82,63,67
"1998-09-06 00:00:00",79,84,67,69
"1998-09-06 06:00:00",73,69,70,70
"1998-09-06 12:00:00",56,56,55,48
"1998-09-06 18:00:00",44,42,52,42
"1998-09-07 00:00:00",56,57,66,62
"1998-09-07 06:00:00",75,69,73,70
"1998-09-07 12:00:00",67,57,64,48
"1998-09-07 18:00:00",68,57,69,53
"1998-09-08 00:00:00",75,71,75,69
"1998-09-08 06:00:00",97,94,83,83
"1998-09-08 12:00:00",85,94,74,77
"1998-09-08 18:00:00",71,84,74,80
"1998-09-09 00:00:00",82,88,80,85
"1998-09-09 06:00:00",88,88,83,85
"1998-09-09 12:00:00",62,68,65,68
"1998-09-09 18:00:00",63,63,63,62
"1998-09-10 00:00:00",75,81,74,75
"1998-09-10 06:00:00",83,86,77,77
"1998-09-10 12:00:00",60,57,59,54
"1998-09-10 18:00:00",60,53,56,49
"1998-09-11 00:00:00",72,71,67,65
"1998-09-11 06:00:00",75,75,71,71
"1998-09-11 12:00:00",67,55,67,56
"1998-09-11 18:00:00",73,55,74,63
"1998-09-12 00:00:00",89,77,82,80
"1998-09-12 06:00:00",100,100,87,93
"1998-09-12 12:00:00",77,93,66,80
"1998-09-12 18:00:00",78,96,65,75
"1998-09-13 00:00:00",79,89,66,72
"1998-09-13 06:00:00",71,71,69,69
"1998-09-13 12:00:00",64,70,58,60
"1998-09-13 18:00:00",71,79,53,60
"1998-09-14 00:00:00",80,89,53,55
"1998-09-14 06:00:00",77,79,58,52
"1998-09-14 12:00:00",51,60,43,40
"1998-09-14 18:00:00",52,52,42,39
"1998-09-15 00:00:00",60,58,53,50
"1998-09-15 06:00:00",74,73,66,63
"1998-09-15 12:00:00",53,46,51,41
"1998-09-15 18:00:00",48,45,47,42
"1998-09-16 00:00:00",57,53,54,55
"1998-09-16 06:00:00",61,55,57,56
"1998-09-16 12:00:00",55,47,54,44
"1998-09-16 18:00:00",70,59,67,59
"1998-09-17 00:00:00",72,71,75,75
"1998-09-17 06:00:00",81,81,71,80
"1998-09-17 12:00:00",62,70,59,64
"1998-09-17 18:00:00",62,64,57,64
"1998-09-18 00:00:00",69,74,63,75
"1998-09-18 06:00:00",66,63,62,64
"1998-09-18 12:00:00",49,51,47,43
"1998-09-18 18:00:00",47,48,39,37
"1998-09-19 00:00:00",69,70,53,52
"1998-09-19 06:00:00",77,74,59,54
"1998-09-19 12:00:00",55,55,47,35
"1998-09-19 18:00:00",53,54,43,38
"1998-09-20 00:00:00",69,69,57,55
"1998-09-20 06:00:00",67,62,66,60
"1998-09-20 12:00:00",48,48,48,40
"1998-09-20 18:00:00",43,51,42,44
"1998-09-21 00:00:00",63,62,59,62
"1998-09-21 06:00:00",65,62,56,62
"1998-09-21 12:00:00",50,51,49,53
"1998-09-21 18:00:00",48,50,50,57
"1998-09-22 00:00:00",71,67,65,69
"1998-09-22 06:00:00",76,71,68,69
"1998-09-22 12:00:00",64,51,61,52
"1998-09-22 18:00:00",59,52,55,51
"1998-09-23 00:00:00",69,63,63,66
"1998-09-23 06:00:00",75,78,74,77
"1998-09-23 12:00:00",60,56,61,53
"1998-09-23 18:00:00",59,54,58,53
"1998-09-24 00:00:00",76,69,63,63
"1998-09-24 06:00:00",77,70,74,75
"1998-09-24 12:00:00",56,51,62,55
"1998-09-24 18:00:00",57,56,76,65
"1998-09-25 00:00:00",69,68,73,72
"1998-09-25 06:00:00",88,80,89,80
"1998-09-25 12:00:00",85,72,94,85
"1998-09-25 18:00:00",96,86,100,98
"1998-09-26 00:00:00",97,95,95,100
"1998-09-26 06:00:00",100,100,93,99
"1998-09-26 12:00:00",77,77,86,81
"1998-09-26 18:00:00",91,80,93,85
"1998-09-27 00:00:00",88,85,86,88
"1998-09-27 06:00:00",100,100,89,91
"1998-09-27 12:00:00",86,90,78,82
"1998-09-27 18:00:00",96,95,85,91
"1998-09-28 00:00:00",94,98,82,88
"1998-09-28 06:00:00",87,90,74,77
"1998-09-28 12:00:00",82,86,70,68
"1998-09-28 18:00:00",72,79,67,69
"1998-09-29 00:00:00",79,82,72,78
"1998-09-29 06:00:00",83,79,75,75
"1998-09-29 12:00:00",74,76,71,70
"1998-09-29 18:00:00",69,67,72,66
"1998-09-30 00:00:00",90,81,83,80
"1998-09-30 06:00:00",95,92,83,82
"1998-09-30 12:00:00",83,74,72,64
"1998-09-30 18:00:00",93,74,84,73
"1998-10-01 00:00:00",100,89,91,88
"1998-10-01 06:00:00",100,100,88,92
"1998-10-01 12:00:00",82,84,64,76
"1998-10-01 18:00:00",82,82,70,77
"1998-10-02 00:00:00",83,85,72,76
"1998-10-02 06:00:00",85,82,76,75
"1998-10-02 12:00:00",80,69,66,66
"1998-10-02 18:00:00",78,64,65,63
"1998-10-03 00:00:00",83,79,76,76
"1998-10-03 06:00:00",91,84,82,81
"1998-10-03 12:00:00",89,85,76,82
"1998-10-03 18:00:00",88,81,72,75
"1998-10-04 00:00:00",82,82,73,76
"1998-10-04 06:00:00",88,88,79,83
"1998-10-04 12:00:00",91,82,73,70
"1998-10-04 18:00:00",98,92,76,76
"1998-10-05 00:00:00",87,85,82,80
"1998-10-05 06:00:00",100,100,94,91
"1998-10-05 12:00:00",100,100,84,82
"1998-10-05 18:00:00",100,100,87,87
"1998-10-06 00:00:00",96,98,86,87
"1998-10-06 06:00:00",100,98,93,92
"1998-10-06 12:00:00",94,93,84,87
"1998-10-06 18:00:00",93,98,83,91
"1998-10-07 00:00:00",89,93,86,95
"1998-10-07 06:00:00",98,100,82,93
"1998-10-07 12:00:00",100,100,72,84
"1998-10-07 18:00:00",92,96,71,80
"1998-10-08 00:00:00",89,91,86,87
"1998-10-08 06:00:00",93,93,85,86
"1998-10-08 12:00:00",89,91,71,74
"1998-10-08 18:00:00",85,90,73,76
"1998-10-09 00:00:00",87,91,78,83
"1998-10-09 06:00:00",91,87,82,83
"1998-10-09 12:00:00",93,87,73,72
"1998-10-09 18:00:00",89,87,74,71
"1998-10-10 00:00:00",84,83,74,74
"1998-10-10 06:00:00",89,86,72,75
"1998-10-10 12:00:00",79,76,62,59
"1998-10-10 18:00:00",80,77,65,62
"1998-10-11 00:00:00",82,79,75,73
"1998-10-11 06:00:00",90,82,77,71
"1998-10-11 12:00:00",74,65,62,53
"1998-10-11 18:00:00",74,67,61,59
"1998-10-12 00:00:00",76,75,68,73
"1998-10-12 06:00:00",71,74,65,70
"1998-10-12 12:00:00",65,64,60,54
"1998-10-12 18:00:00",57,58,58,53
"1998-10-13 00:00:00",54,61,65,68
"1998-10-13 06:00:00",37,44,52,55
"1998-10-13 12:00:00",30,36,36,32
"1998-10-13 18:00:00",36,40,37,31
"1998-10-14 00:00:00",36,48,43,44
"1998-10-14 06:00:00",52,60,52,53
"1998-10-14 12:00:00",46,46,44,36
"1998-10-14 18:00:00",52,46,53,41
"1998-10-15 00:00:00",55,56,59,55
"1998-10-15 06:00:00",60,60,62,61
"1998-10-15 12:00:00",61,53,51,42
"1998-10-15 18:00:00",67,55,71,57
"1998-10-16 00:00:00",76,65,77,68
"1998-10-16 06:00:00",82,73,85,77
"1998-10-16 12:00:00",78,68,71,62
"1998-10-16 18:00:00",88,77,81,71
"1998-10-17 00:00:00",86,83,79,75
"1998-10-17 06:00:00",88,84,82,81
"1998-10-17 12:00:00",73,65,72,67
"1998-10-17 18:00:00",89,81,88,86
"1998-10-18 00:00:00",84,83,81,85
"1998-10-18 06:00:00",93,89,92,97
"1998-10-18 12:00:00",84,80,78,78
"1998-10-18 18:00:00",88,89,78,83
"1998-10-19 00:00:00",89,93,85,90
"1998-10-19 06:00:00",94,94,87,88
"1998-10-19 12:00:00",100,100,85,82
"1998-10-19 18:00:00",100,99,84,86
"1998-10-20 00:00:00",81,90,82,90
"1998-10-20 06:00:00",77,83,82,89
"1998-10-20 12:00:00",65,79,69,84
"1998-10-20 18:00:00",57,66,71,80
"1998-10-21 00:00:00",67,72,78,87
"1998-10-21 06:00:00",85,81,84,85
"1998-10-21 12:00:00",72,61,68,63
"1998-10-21 18:00:00",87,78,72,69
"1998-10-22 00:00:00",78,73,73,73
"1998-10-22 06:00:00",90,82,73,73
"1998-10-22 12:00:00",71,63,62,58
"1998-10-22 18:00:00",77,64,66,55
"1998-10-23 00:00:00",78,69,66,62
"1998-10-23 06:00:00",75,61,70,65
"1998-10-23 12:00:00",67,62,57,53
"1998-10-23 18:00:00",68,60,61,54
"1998-10-24 00:00:00",60,56,70,65
"1998-10-24 06:00:00",56,50,66,65
"1998-10-24 12:00:00",48,50,59,54
"1998-10-24 18:00:00",51,59,62,63
"1998-10-25 00:00:00",69,73,73,73
"1998-10-25 06:00:00",82,73,70,71
"1998-10-25 12:00:00",90,76,76,69
"1998-10-25 18:00:00",68,76,66,73
"1998-10-26 00:00:00",57,59,55,63
"1998-10-26 06:00:00",61,62,48,54
"1998-10-26 12:00:00",51,54,40,43
"1998-10-26 18:00:00",55,60,45,52
"1998-10-27 00:00:00",54,59,56,59
"1998-10-27 06:00:00",75,77,61,67
"1998-10-27 12:00:00",36,42,44,48
"1998-10-27 18:00:00",38,36,43,39
"1998-10-28 00:00:00",59,62,69,63
"1998-10-28 06:00:00",75,70,71,72
"1998-10-28 12:00:00",54,54,61,59
"1998-10-28 18:00:00",72,61,72,70
"1998-10-29 00:00:00",64,69,73,77
"1998-10-29 06:00:00",83,75,81,82
"1998-10-29 12:00:00",62,59,65,65
"1998-10-29 18:00:00",51,56,57,59
"1998-10-30 00:00:00",28,38,48,56
"1998-10-30 06:00:00",34,40,45,54
"1998-10-30 12:00:00",36,35,47,51
"1998-10-30 18:00:00",41,37,46,53
"1998-10-31 00:00:00",48,43,50,52
"1998-10-31 06:00:00",54,42,55,52
"1998-10-31 12:00:00",42,32,50,40
"1998-10-31 18:00:00",57,47,60,54
"1998-11-01 00:00:00",77,67,74,72
"1998-11-01 06:00:00",79,78,76,82
"1998-11-01 12:00:00",63,57,58,59
"1998-11-01 18:00:00",71,60,71,68
"1998-11-02 00:00:00",71,71,74,74
"1998-11-02 06:00:00",61,67,69,72
"1998-11-02 12:00:00",65,67,69,69
"1998-11-02 18:00:00",80,80,72,74
"1998-11-03 00:00:00",86,90,77,79
"1998-11-03 06:00:00",97,92,86,82
"1998-11-03 12:00:00",89,73,76,68
"1998-11-03 18:00:00",99,87,84,78
"1998-11-04 00:00:00",88,83,85,82
"1998-11-04 06:00:00",99,94,87,83
"1998-11-04 12:00:00",89,85,76,69
"1998-11-04 18:00:00",86,85,78,74
"1998-11-05 00:00:00",68,84,71,75
"1998-11-05 06:00:00",66,72,69,72
"1998-11-05 12:00:00",52,55,52,53
"1998-11-05 18:00:00",78,74,60,60
"1998-11-06 00:00:00",85,83,76,79
"1998-11-06 06:00:00",87,89,84,87
"1998-11-06 12:00:00",66,67,65,65
"1998-11-06 18:00:00",63,67,61,69
"1998-11-07 00:00:00",76,76,81,82
"1998-11-07 06:00:00",67,61,76,76
"1998-11-07 12:00:00",63,56,57,58
"1998-11-07 18:00:00",63,58,58,62
"1998-11-08 00:00:00",68,62,70,71
"1998-11-08 06:00:00",63,61,68,69
"1998-11-08 12:00:00",59,53,59,52
"1998-11-08 18:00:00",60,52,53,47
"1998-11-09 00:00:00",62,59,70,60
"1998-11-09 06:00:00",68,61,66,60
"1998-11-09 12:00:00",66,58,58,52
"1998-11-09 18:00:00",57,58,68,63
"1998-11-10 00:00:00",67,63,76,71
"1998-11-10 06:00:00",68,69,75,72
"1998-11-10 12:00:00",79,73,75,71
"1998-11-10 18:00:00",89,85,81,82
"1998-11-11 00:00:00",81,90,77,86
"1998-11-11 06:00:00",56,68,58,70
"1998-11-11 12:00:00",52,61,65,76
"1998-11-11 18:00:00",49,51,69,74
"1998-11-12 00:00:00",62,58,69,71
"1998-11-12 06:00:00",78,55,78,66
"1998-11-12 12:00:00",67,57,65,60
"1998-11-12 18:00:00",65,60,52,49
"1998-11-13 00:00:00",69,67,63,59
"1998-11-13 06:00:00",65,69,66,72
"1998-11-13 12:00:00",63,57,60,60
"1998-11-13 18:00:00",64,65,58,65
"1998-11-14 00:00:00",83,79,66,68
"1998-11-14 06:00:00",90,79,79,69
"1998-11-14 12:00:00",83,64,77,67
"1998-11-14 18:00:00",99,95,86,88
"1998-11-15 00:00:00",76,92,64,81
"1998-11-15 06:00:00",69,76,53,61
"1998-11-15 12:00:00",56,54,47,45
"1998-11-15 18:00:00",63,66,53,59
"1998-11-16 00:00:00",57,53,60,57
"1998-11-16 06:00:00",71,68,66,64
"1998-11-16 12:00:00",46,52,52,51
"1998-11-16 18:00:00",52,50,48,49
"1998-11-17 00:00:00",50,57,54,60
"1998-11-17 06:00:00",50,56,47,50
"1998-11-17 12:00:00",36,38,36,36
"1998-11-17 18:00:00",39,48,35,37
"1998-11-18 00:00:00",65,59,49,49
"1998-11-18 06:00:00",86,73,64,59
"1998-11-18 12:00:00",74,55,57,45
"1998-11-18 18:00:00",71,63,54,53
"1998-11-19 00:00:00",82,73,67,65
"1998-11-19 06:00:00",72,61,70,58
"1998-11-19 12:00:00",59,51,63,60
"1998-11-19 18:00:00",54,43,60,56
"1998-11-20 00:00:00",67,50,57,52
"1998-11-20 06:00:00",60,49,51,43
"1998-11-20 12:00:00",45,45,34,36
"1998-11-20 18:00:00",37,34,35,39
"1998-11-21 00:00:00",52,47,46,49
"1998-11-21 06:00:00",40,41,39,54
"1998-11-21 12:00:00",30,41,34,55
"1998-11-21 18:00:00",45,47,46,63
"1998-11-22 00:00:00",58,65,55,73
"1998-11-22 06:00:00",76,80,77,86
"1998-11-22 12:00:00",64,76,63,73
"1998-11-22 18:00:00",57,68,68,84
"1998-11-23 00:00:00",66,81,72,91
"1998-11-23 06:00:00",63,72,70,82
"1998-11-23 12:00:00",59,80,62,82
"1998-11-23 18:00:00",59,71,56,74
"1998-11-24 00:00:00",94,94,81,98
"1998-11-24 06:00:00",95,92,81,87
"1998-11-24 12:00:00",74,80,69,76
"1998-11-24 18:00:00",84,83,73,77
"1998-11-25 00:00:00",96,90,85,81
"1998-11-25 06:00:00",95,89,91,84
"1998-11-25 12:00:00",81,78,74,72
"1998-11-25 18:00:00",98,86,76,72
"1998-11-26 00:00:00",100,89,91,79
"1998-11-26 06:00:00",96,91,90,83
"1998-11-26 12:00:00",81,80,82,76
"1998-11-26 18:00:00",72,73,75,76
"1998-11-27 00:00:00",78,81,76,82
"1998-11-27 06:00:00",80,89,86,94
"1998-11-27 12:00:00",70,69,76,78
"1998-11-27 18:00:00",75,75,73,79
"1998-11-28 00:00:00",83,78,80,81
"1998-11-28 06:00:00",70,68,76,72
"1998-11-28 12:00:00",60,62,65,68
"1998-11-28 18:00:00",57,66,58,67
"1998-11-29 00:00:00",68,86,62,74
"1998-11-29 06:00:00",73,81,72,79
"1998-11-29 12:00:00",71,82,61,71
"1998-11-29 18:00:00",75,83,70,77
"1998-11-30 00:00:00",88,92,82,81
"1998-11-30 06:00:00",81,80,79,81
"1998-11-30 12:00:00",72,76,71,76
"1998-11-30 18:00:00",74,76,78,83
"1998-12-01 00:00:00",81,81,82,88
"1998-12-01 06:00:00",62,66,72,80
"1998-12-01 12:00:00",60,66,67,78
"1998-12-01 18:00:00",64,72,68,81
"1998-12-02 00:00:00",73,79,76,86
"1998-12-02 06:00:00",84,86,84,89
"1998-12-02 12:00:00",75,80,76,82
"1998-12-02 18:00:00",83,86,81,86
"1998-12-03 00:00:00",79,84,76,86
"1998-12-03 06:00:00",84,90,71,80
"1998-12-03 12:00:00",85,90,72,76
"1998-12-03 18:00:00",79,83,80,83
"1998-12-04 00:00:00",88,99,96,100
"1998-12-04 06:00:00",100,100,89,91
"1998-12-04 12:00:00",77,86,72,75
"1998-12-04 18:00:00",64,81,69,76
"1998-12-05 00:00:00",72,84,69,79
"1998-12-05 06:00:00",55,70,64,73
"1998-12-05 12:00:00",54,65,63,74
"1998-12-05 18:00:00",46,65,50,69
"1998-12-06 00:00:00",36,48,53,66
"1998-12-06 06:00:00",52,61,49,57
"1998-12-06 12:00:00",43,41,52,42
"1998-12-06 18:00:00",39,36,49,43
"1998-12-07 00:00:00",30,37,45,50
"1998-12-07 06:00:00",32,34,47,48
"1998-12-07 12:00:00",31,31,35,39
"1998-12-07 18:00:00",30,32,32,38
"1998-12-08 00:00:00",41,38,41,48
"1998-12-08 06:00:00",40,41,43,47
"1998-12-08 12:00:00",42,39,40,45
"1998-12-08 18:00:00",36,44,29,36
"1998-12-09 00:00:00",41,47,35,39
"1998-12-09 06:00:00",49,48,46,43
"1998-12-09 12:00:00",52,52,49,41
"1998-12-09 18:00:00",58,48,55,43
"1998-12-10 00:00:00",77,75,60,56
"1998-12-10 06:00:00",83,86,84,81
"1998-12-10 12:00:00",85,87,88,89
"1998-12-10 18:00:00",73,74,76,92
"1998-12-11 00:00:00",79,81,82,90
"1998-12-11 06:00:00",88,86,81,81
"1998-12-11 12:00:00",88,86,82,80
"1998-12-11 18:00:00",92,91,78,85
"1998-12-12 00:00:00",89,87,88,92
"1998-12-12 06:00:00",82,81,81,85
"1998-12-12 12:00:00",65,67,68,74
"1998-12-12 18:00:00",60,67,60,70
"1998-12-13 00:00:00",63,66,63,71
"1998-12-13 06:00:00",53,57,57,66
"1998-12-13 12:00:00",60,65,57,62
"1998-12-13 18:00:00",70,71,60,63
"1998-12-14 00:00:00",47,40,64,68
"1998-12-14 06:00:00",40,43,49,54
"1998-12-14 12:00:00",37,46,53,53
"1998-12-14 18:00:00",36,39,48,47
"1998-12-15 00:00:00",62,61,63,53
"1998-12-15 06:00:00",46,47,58,53
"1998-12-15 12:00:00",44,49,55,48
"1998-12-15 18:00:00",37,44,52,51
"1998-12-16 00:00:00",37,45,58,57
"1998-12-16 06:00:00",36,39,51,49
"1998-12-16 12:00:00",54,49,59,49
"1998-12-16 18:00:00",53,58,56,51
"1998-12-17 00:00:00",77,80,75,73
"1998-12-17 06:00:00",59,64,74,71
"1998-12-17 12:00:00",49,48,70,59
"1998-12-17 18:00:00",49,45,62,56
"1998-12-18 00:00:00",47,42,62,61
"1998-12-18 06:00:00",58,44,57,54
"1998-12-18 12:00:00",54,46,53,43
"1998-12-18 18:00:00",52,45,49,42
"1998-12-19 00:00:00",55,49,60,50
"1998-12-19 06:00:00",62,48,65,58
"1998-12-19 12:00:00",67,62,69,61
"1998-12-19 18:00:00",73,69,70,71
"1998-12-20 00:00:00",66,72,70,80
"1998-12-20 06:00:00",80,83,72,83
"1998-12-20 12:00:00",93,95,68,78
"1998-12-20 18:00:00",98,92,75,75
"1998-12-21 00:00:00",99,95,96,94
"1998-12-21 06:00:00",84,94,89,92
"1998-12-21 12:00:00",79,99,82,96
"1998-12-21 18:00:00",58,67,73,78
"1998-12-22 00:00:00",51,53,66,77
"1998-12-22 06:00:00",57,37,61,54
"1998-12-22 12:00:00",40,39,51,53
"1998-12-22 18:00:00",47,47,45,47
"1998-12-23 00:00:00",55,54,53,49
"1998-12-23 06:00:00",49,49,55,50
"1998-12-23 12:00:00",49,47,48,46
"1998-12-23 18:00:00",62,57,53,56
"1998-12-24 00:00:00",61,56,65,67
"1998-12-24 06:00:00",84,80,79,79
"1998-12-24 12:00:00",73,65,62,65
"1998-12-24 18:00:00",70,62,64,62
"1998-12-25 00:00:00",61,48,75,70
"1998-12-25 06:00:00",73,74,80,78
"1998-12-25 12:00:00",61,68,64,65
"1998-12-25 18:00:00",54,69,64,67
"1998-12-26 00:00:00",54,58,65,74
"1998-12-26 06:00:00",56,57,69,69
"1998-12-26 12:00:00",46,42,54,51
"1998-12-26 18:00:00",60,41,52,45
"1998-12-27 00:00:00",58,48,59,46
"1998-12-27 06:00:00",80,56,71,54
"1998-12-27 12:00:00",78,65,74,62
"1998-12-27 18:00:00",91,72,71,63
"1998-12-28 00:00:00",89,78,81,72
"1998-12-28 06:00:00",99,86,87,79
"1998-12-28 12:00:00",89,85,80,74
"1998-12-28 18:00:00",100,95,79,78
"1998-12-29 00:00:00",84,84,71,70
"1998-12-29 06:00:00",95,88,77,73
"1998-12-29 12:00:00",88,83,79,72
"1998-12-29 18:00:00",93,79,76,71
"1998-12-30 00:00:00",82,81,81,81
"1998-12-30 06:00:00",98,99,89,93
"1998-12-30 12:00:00",78,75,72,68
"1998-12-30 18:00:00",94,86,80,76
"1998-12-31 00:00:00",92,95,82,82
"1998-12-31 06:00:00",96,100,83,81
"1998-12-31 12:00:00",93,93,77,73
"1998-12-31 18:00:00",99,92,89,84
"1999-01-01 00:00:00",96,95,84,85
"1999-01-01 06:00:00",95,93,80,78
"1999-01-01 12:00:00",74,76,72,70
"1999-01-01 18:00:00",89,87,81,86
"1999-01-02 00:00:00",80,87,86,94
"1999-01-02 06:00:00",91,94,87,93
"1999-01-02 12:00:00",91,92,80,85
"1999-01-02 18:00:00",98,96,84,91
"1999-01-03 00:00:00",81,82,83,88
"1999-01-03 06:00:00",85,90,72,81
"1999-01-03 12:00:00",68,83,61,76
"1999-01-03 18:00:00",52,64,55,68
"1999-01-04 00:00:00",65,68,63,71
"1999-01-04 06:00:00",61,63,59,67
"1999-01-04 12:00:00",45,45,48,49
"1999-01-04 18:00:00",42,43,41,45
